179	7	52
180	7	65
181	7	56
178	8	48
179	8	99
180	8	95
181	8	67
178	9	119
179	9	196
180	9	86
181	9	32
177	10	120
178	10	229
179	10	66
176	11	112
177	11	230
178	11	27
176	12	188
178	26	8
177	27	49
178	27	61
179	27	35
250	27	17
251	27	37
252	27	60
253	27	119
254	27	96
255	27	57
177	28	52
178	28	76
179	28	65
237	28	38
238	28	28
239	28	33
240	28	33
241	28	39
242	28	58
243	28	66
244	28	65
245	28	86
246	28	78
247	28	73
248	28	75
249	28	72
250	28	72
251	28	73
252	28	86
253	28	131
254	28	98
255	28	41
177	29	28
178	29	73
179	29	67
212	29	27
213	29	25
214	29	43
215	29	47
216	29	33
217	29	61
218	29	81
219	29	38
220	29	40
221	29	42
222	29	46
223	29	51
224	29	72
225	29	57
226	29	49
227	29	56
228	29	48
229	29	44
230	29	61
231	29	61
232	29	70
233	29	73
234	29	74
235	29	105
236	29	68
237	29	110
238	29	82
239	29	82
240	29	62
241	29	59
242	29	52
243	29	50
244	29	33
245	29	42
246	29	19
185	30	10
187	30	13
188	30	26
189	30	39
190	30	34
191	30	37
192	30	40
193	30	35
194	30	40
195	30	43
196	30	50
197	30	42
198	30	70
199	30	54
200	30	58
201	30	51
202	30	63
203	30	65
204	30	50
205	30	51
206	30	54
207	30	58
208	30	66
209	30	63
210	30	48
211	30	71
212	30	76
213	30	66
214	30	74
215	30	70
216	30	63
217	30	90
218	30	71
219	30	62
220	30	65
221	30	76
222	30	65
223	30	61
224	30	54
225	30	66
226	30	47
227	30	47
228	30	48
229	30	57
230	30	52
231	30	81
232	30	176
233	30	61
234	30	9
235	30	7
145	31	21
162	31	23
163	31	41
164	31	49
165	31	43
166	31	49
167	31	52
168	31	56
169	31	65
170	31	58
171	31	66
172	31	83
173	31	84
174	31	74
175	31	62
176	31	90
177	31	80
178	31	67
179	31	69
180	31	172
181	31	136
182	31	67
183	31	67
184	31	62
185	31	186
186	31	71
187	31	49
188	31	59
189	31	92
190	31	71
191	31	68
192	31	71
193	31	50
194	31	41
195	31	48
196	31	50
197	31	43
198	31	59
199	31	49
200	31	63
201	31	62
202	31	53
203	31	62
204	31	54
205	31	110
206	31	56
207	31	42
208	31	41
209	31	51
210	31	34
211	31	41
212	31	46
213	31	30
214	31	14
217	31	2
230	31	46
231	31	101
232	31	57
145	32	128
146	32	65
162	32	66
163	32	72
164	32	76
165	32	66
166	32	60
167	32	53
168	32	41
169	32	50
170	32	41
171	32	40
172	32	41
173	32	49
174	32	65
175	32	39
176	32	38
177	32	58
178	32	35
179	32	29
180	32	30
181	32	64
182	32	39
183	32	43
184	32	39
185	32	58
186	32	65
187	32	39
188	32	38
189	32	65
190	32	58
191	32	40
192	32	35
193	32	26
194	32	23
195	32	10
196	32	9
205	32	19
230	32	76
231	32	72
145	33	49
230	33	109
42	45	44
43	45	24
45	45	22
46	45	25
38	46	80
39	46	68
40	46	48
41	46	39
42	46	52
43	46	39
44	46	15
33	47	47
34	47	51
35	47	55
36	47	62
37	47	51
38	47	56
39	47	48
29	48	49
30	48	58
31	48	58
32	48	56
33	48	55
34	48	13
24	49	41
25	49	83
26	49	124
27	49	58
28	49	52
70	57	22
69	58	7
70	58	576
