85	0	65
86	0	97
84	1	60
85	1	80
84	2	77
85	2	27
84	3	51
81	4	11
82	4	28
84	4	77
81	5	70
82	5	61
83	5	36
84	5	57
81	6	67
82	6	73
83	6	70
84	6	72
81	7	29
82	7	87
83	7	73
84	7	71
85	7	34
82	8	83
83	8	95
84	8	93
85	8	53
133	8	46
83	9	79
84	9	97
85	9	80
86	9	8
134	9	58
83	10	67
84	10	81
85	10	76
134	10	44
84	11	33
85	11	7
135	11	41
135	12	25
136	12	47
136	13	62
137	14	53
137	15	47
138	15	34
138	16	63
138	17	26
139	17	48
139	18	57
140	18	32
140	19	49
140	20	41
141	20	28
12	68	62
13	68	54
12	69	45
13	69	105
233	124	11
17	125	26
18	125	36
19	125	37
20	125	45
21	125	61
22	125	88
23	125	44
24	125	48
25	125	54
26	125	53
27	125	55
28	125	54
29	125	66
30	125	80
31	125	64
32	125	56
33	125	57
34	125	71
35	125	67
36	125	72
37	125	73
233	125	52
16	126	22
17	126	34
18	126	41
19	126	43
20	126	43
21	126	59
22	126	69
23	126	32
24	126	31
25	126	35
26	126	19
232	126	39
233	126	115
234	126	1
233	127	74
234	127	83
234	128	48
235	128	82
21	138	14
20	139	78
21	139	96
22	139	33
155	149	95
154	150	62
155	150	72
154	151	29
65	185	58
66	185	62
67	185	32
64	186	63
65	186	53
66	186	39
128	202	42
129	202	13
52	203	44
53	203	59
128	203	27
129	203	54
129	204	43
130	204	51
23	205	54
130	205	70
131	205	26
24	206	77
131	206	55
24	207	74
25	207	43
132	207	55
213	207	48
214	207	39
223	207	58
25	208	131
132	208	23
133	208	70
214	208	102
223	208	126
25	209	46
26	209	51
26	210	61
27	210	21
27	211	58
27	212	44
28	212	58
28	213	73
29	213	113
30	213	12
28	214	67
29	214	188
30	214	46
29	215	71
30	215	77
29	216	29
30	216	77
31	216	40
221	218	103
222	218	29
221	219	32
99	238	55
99	239	64
99	240	83
99	241	93
98	242	27
99	242	66
99	243	19
