249	3	21
248	4	29
249	4	549
250	4	65
248	5	64
249	5	685
250	5	302
251	5	38
248	6	70
249	6	273
250	6	249
251	6	64
248	7	46
249	7	92
250	7	101
251	7	58
36	8	33
37	8	54
38	8	64
39	8	130
40	8	92
41	8	64
249	8	51
250	8	55
188	33	18
189	33	73
147	42	33
146	43	60
147	43	59
145	44	58
146	44	40
143	45	58
144	45	69
141	46	22
142	46	62
143	46	38
140	47	45
141	47	57
138	48	35
139	48	56
140	48	36
103	49	70
104	49	161
105	49	63
137	49	45
138	49	50
103	50	109
104	50	64
135	50	27
136	50	42
104	51	62
105	51	30
105	52	73
105	53	89
107	53	60
105	54	71
106	54	74
107	54	87
107	55	100
106	56	54
107	56	123
108	56	68
109	56	19
106	57	65
107	57	66
108	57	147
109	57	64
106	58	171
107	58	59
108	58	20
106	59	114
107	59	48
105	60	37
106	60	76
107	60	23
105	61	68
106	61	69
104	62	54
105	62	120
106	62	67
104	63	60
105	63	105
106	63	58
104	64	45
105	64	61
106	64	37
104	65	31
105	65	44
188	110	14
198	110	75
199	110	62
187	111	44
188	111	34
189	111	22
197	111	55
198	111	149
199	111	83
185	112	29
186	112	67
187	112	45
197	112	70
198	112	90
199	112	57
0	113	24
184	113	105
185	113	87
186	113	15
196	113	50
197	113	103
198	113	77
199	113	29
0	114	48
182	114	42
183	114	74
184	114	33
195	114	65
196	114	129
197	114	108
198	114	30
0	115	57
182	115	16
195	115	111
196	115	182
197	115	6
0	116	65
195	116	170
196	116	17
0	117	74
194	117	118
195	117	55
0	118	61
1	119	62
25	121	59
200	130	173
200	131	40
222	131	46
223	131	64
224	131	58
222	132	41
223	132	66
224	132	64
133	152	83
134	152	53
10	172	57
94	172	51
95	172	44
10	173	78
88	173	59
94	173	52
95	173	61
96	173	76
97	173	72
98	173	51
10	174	60
88	174	22
89	174	84
90	174	116
91	174	76
92	174	67
93	174	65
94	174	57
96	174	17
97	174	44
98	174	80
99	174	93
100	174	93
101	174	59
9	175	30
10	175	45
91	175	28
92	175	67
93	175	70
94	175	51
101	175	66
102	175	89
9	176	73
10	176	29
9	177	60
9	178	58
8	179	39
9	179	39
8	180	44
9	180	8
8	181	22
9	183	49
10	183	62
9	184	25
10	184	190
154	186	42
155	186	18
154	187	79
155	187	77
155	188	66
208	200	100
207	201	70
208	201	46
207	202	72
206	203	40
207	203	60
21	205	42
20	206	35
21	206	71
20	207	81
21	207	49
20	208	79
20	209	39
186	225	48
187	225	63
187	226	61
188	226	60
188	227	57
69	238	70
70	238	130
251	245	44
252	245	60
253	245	53
251	246	23
252	246	71
253	246	83
253	247	47
254	247	66
255	247	13
255	248	47
69	250	28
68	251	90
69	251	74
67	252	57
68	252	75
