155	7	66
156	7	36
155	8	69
156	8	63
96	15	86
97	15	41
96	16	76
97	16	47
132	34	31
133	34	57
131	35	49
132	35	63
133	35	8
130	36	66
131	36	62
103	52	73
104	52	83
103	53	62
208	58	27
209	58	56
208	59	62
209	59	80
210	59	19
23	81	86
23	82	68
24	82	48
24	83	47
207	83	33
208	83	23
247	83	32
248	83	51
207	84	48
208	84	43
247	84	30
248	84	86
207	85	60
208	85	60
248	85	52
249	85	80
207	86	54
208	86	59
207	87	61
208	87	69
207	88	45
208	88	66
207	89	18
208	89	60
208	90	70
255	90	64
208	91	72
208	92	141
208	93	86
208	94	102
208	95	89
208	96	89
189	110	66
189	111	63
3	125	100
4	125	57
3	126	53
4	126	108
5	126	28
4	127	40
102	129	56
102	130	79
102	131	67
102	132	65
102	133	67
102	134	58
101	135	19
102	135	64
211	135	28
212	135	124
101	136	37
102	136	18
211	136	34
212	136	67
101	137	21
124	138	43
125	138	26
248	138	55
250	138	21
124	139	53
125	139	60
247	139	19
248	139	86
249	139	33
250	139	62
251	139	74
125	140	74
248	140	60
250	140	48
251	140	113
124	141	49
125	141	107
126	141	60
248	141	53
249	141	3
251	141	57
252	141	51
124	142	58
125	142	188
126	142	119
248	142	39
249	142	56
252	142	66
125	143	65
249	143	83
249	144	57
249	145	46
114	146	54
115	146	69
116	146	42
113	147	53
114	147	51
115	147	28
237	151	56
236	152	92
237	152	21
226	158	51
225	159	55
226	159	92
225	160	78
235	160	58
224	161	51
225	161	37
235	161	75
223	162	47
224	162	79
235	162	74
223	163	30
224	163	32
235	163	46
193	175	90
191	176	23
192	176	84
190	177	54
191	177	85
189	178	56
190	178	72
188	179	41
189	179	55
190	179	14
86	192	18
86	193	79
86	194	77
87	194	55
86	195	3
87	195	58
87	196	53
152	196	68
153	196	89
87	197	66
152	197	42
87	198	63
87	199	42
87	200	54
88	200	26
88	201	55
88	202	70
88	203	55
88	204	61
88	205	56
89	205	20
88	206	57
89	206	52
88	207	84
89	207	56
87	208	106
88	208	172
89	208	126
86	209	48
87	209	97
88	209	19
89	209	57
89	210	62
90	210	22
89	211	60
90	211	52
89	212	36
90	212	37
90	213	3
90	216	33
90	217	16
91	217	22
200	224	90
106	225	54
107	225	50
199	225	72
200	225	51
104	226	26
105	226	86
106	226	30
103	227	60
104	227	86
101	228	70
102	228	67
100	229	55
101	229	44
98	230	57
99	230	59
96	231	31
97	231	62
95	232	59
96	232	51
93	233	46
94	233	55
95	233	13
91	234	34
92	234	60
93	234	44
90	235	30
91	235	39
92	235	31
86	237	41
87	237	43
88	237	17
85	238	29
86	238	50
87	238	32
