220	24	47
221	24	91
222	24	74
223	24	98
224	24	60
137	28	51
138	28	33
137	29	67
138	29	61
137	30	57
138	30	63
138	31	66
138	32	33
139	32	25
139	33	60
139	34	55
139	35	42
140	35	35
140	36	65
140	37	14
8	52	47
8	53	99
8	54	67
9	92	96
9	93	64
9	94	89
9	95	100
9	96	157
9	97	75
18	101	54
8	106	20
8	107	24
9	107	26
10	107	40
11	107	43
12	107	42
230	107	38
10	108	35
11	108	60
12	108	105
13	108	66
14	108	37
12	109	84
13	109	48
14	109	41
15	109	50
16	109	52
17	109	34
17	110	28
18	110	248
19	110	196
20	110	68
19	111	68
20	111	44
21	111	54
22	111	79
23	111	44
23	112	45
24	112	75
25	112	51
26	112	33
27	112	34
26	113	35
27	113	171
28	113	65
29	113	40
29	114	28
30	114	49
31	114	32
160	123	51
160	124	84
160	125	72
161	125	55
30	140	45
31	140	71
31	141	31
234	175	34
235	175	33
234	176	68
235	176	42
233	177	55
234	177	64
232	178	45
233	178	55
231	179	26
232	179	52
231	180	86
13	185	9
14	185	24
15	185	58
16	185	78
17	185	26
12	186	59
13	186	86
14	186	62
15	186	34
142	192	51
142	193	151
67	214	38
68	214	57
68	215	78
68	216	84
68	217	57
191	218	53
192	218	67
191	219	68
192	219	229
193	219	86
191	220	19
192	220	190
193	220	329
193	221	78
12	229	57
13	229	54
12	230	111
13	230	154
11	231	59
12	231	75
13	231	44
10	232	93
11	232	70
