95	29	58
96	29	43
96	30	114
96	31	57
97	31	58
91	67	59
77	140	64
73	144	32
74	144	43
74	145	37
74	146	41
75	146	40
75	147	30
76	148	41
77	149	52
78	150	32
79	151	40
79	152	41
79	153	48
218	153	126
79	154	38
218	154	31
79	155	37
79	156	18
80	157	42
80	158	40
81	159	87
81	160	58
81	161	33
117	161	67
118	161	52
119	161	47
120	161	39
82	162	36
115	162	35
116	162	60
114	163	60
115	163	134
106	164	35
107	164	40
108	164	46
109	164	41
110	164	65
111	164	44
112	164	44
113	164	80
114	164	29
248	192	110
247	195	1679
196	218	13
197	218	78
110	237	38
110	238	37
110	239	59
110	240	68
111	240	32
111	241	75
112	241	277
113	241	169
112	242	123
113	242	8
200	253	35
197	254	43
198	254	53
199	254	39
196	255	51
