184	0	60
184	1	51
185	1	56
186	1	68
187	2	43
188	2	32
188	3	68
189	3	33
190	3	71
189	4	48
91	22	60
92	22	51
228	122	34
227	123	59
226	124	35
225	125	41
226	125	29
225	126	47
224	127	54
224	128	31
223	129	49
223	130	46
222	131	41
221	132	32
222	132	32
220	133	44
221	133	41
217	134	28
218	134	45
219	134	55
216	135	31
217	135	36
215	136	8
216	136	94
217	136	74
218	136	26
219	136	2
214	137	2
215	137	45
216	137	993
217	137	2449
218	137	487
219	137	20
214	138	3
215	138	83
216	138	2799
217	138	5444
218	138	1289
219	138	52
214	139	2
215	139	38
216	139	701
217	139	1370
218	139	342
219	139	11
215	140	4
216	140	30
217	140	54
218	140	12
219	140	3
200	141	93
217	141	1
200	142	85
248	192	15
247	195	2410
