65	25	41
108	31	41
109	31	66
110	31	26
143	32	33
144	32	68
145	32	52
146	32	41
147	32	40
157	37	23
158	37	23
157	38	33
157	39	37
157	40	34
157	41	19
158	41	15
158	42	41
158	43	46
159	44	22
172	56	48
176	56	20
177	56	17
172	57	43
173	57	20
174	57	24
175	57	28
176	57	28
173	58	24
174	58	31
175	58	26
243	62	340
55	73	21
255	88	566
227	128	35
228	128	41
249	154	49
232	156	2
250	161	447
253	165	80
80	248	13
81	248	21
80	249	47
81	249	80
80	250	54
81	250	28
81	251	47
81	252	17
82	252	84
29	254	21
29	255	29
30	255	39
