148	34	17
149	34	18
147	35	40
148	35	40
146	36	37
147	36	17
144	37	21
145	37	37
143	38	19
144	38	16
168	54	22
169	54	26
167	55	37
168	55	18
165	56	10
166	56	37
167	56	9
164	57	33
165	57	34
254	70	203
58	82	42
62	82	44
63	82	27
58	83	147
59	83	43
61	83	37
62	83	53
63	83	3
57	84	30
58	84	51
59	84	46
60	84	56
61	84	24
251	89	32
154	130	43
53	133	7
54	133	23
52	134	30
53	134	42
51	135	41
52	135	27
226	143	29
227	143	20
228	143	9
225	144	18
226	144	100
227	144	25
228	144	28
229	144	28
230	144	37
231	144	26
231	145	18
232	145	58
233	145	40
234	145	47
235	145	31
252	153	26
251	162	497
228	183	41
229	183	9
228	184	21
229	184	37
229	185	41
229	186	26
136	207	54
108	248	48
108	249	60
107	250	36
108	250	21
107	251	27
155	252	22
155	253	39
155	254	28
156	254	24
156	255	40
