189	7	30
188	8	36
188	9	52
187	10	14
188	10	33
226	18	39
94	44	28
95	44	32
96	44	37
97	44	37
98	44	38
99	44	49
100	44	17
99	45	20
100	45	33
101	45	34
40	65	19
41	65	33
42	65	28
43	65	35
44	65	20
36	66	33
37	66	34
38	66	31
39	66	37
40	66	18
35	67	9
239	78	23
255	80	17
255	92	9
68	134	38
69	134	33
70	134	11
70	135	45
71	135	51
72	135	30
73	135	21
74	136	18
75	136	27
76	136	28
77	136	21
78	136	2
77	137	8
78	137	33
79	137	29
80	137	25
81	137	18
81	138	1
82	138	32
83	138	29
84	138	36
85	138	25
85	139	8
86	139	26
87	139	29
88	139	25
89	139	13
89	140	14
90	140	35
91	140	32
92	140	26
93	141	29
94	141	28
95	141	22
96	142	18
97	142	29
98	142	34
99	142	18
99	143	17
100	143	30
101	143	33
102	143	29
103	144	36
104	144	38
105	144	29
106	144	23
255	144	148
106	145	17
107	145	31
108	145	31
109	145	27
110	145	13
110	146	16
111	146	30
112	146	29
113	146	27
114	147	28
115	147	34
116	147	23
117	147	11
130	147	65
117	148	19
118	148	53
119	148	51
120	148	22
130	148	97
119	149	81
120	149	25
121	149	37
122	149	28
123	149	22
130	149	56
123	150	8
124	150	31
125	150	35
126	150	31
127	150	7
130	150	44
127	151	36
128	151	29
129	151	31
130	151	62
250	151	6252
130	152	25
131	152	43
132	152	26
133	152	24
254	152	114
134	153	23
135	153	29
136	153	45
137	153	15
137	154	12
138	154	31
139	154	36
140	154	30
141	154	24
141	155	23
142	155	28
143	155	29
144	155	24
145	155	19
145	156	19
146	156	23
147	156	34
148	156	35
149	156	6
232	156	15
149	157	28
150	157	30
151	157	44
152	157	15
152	158	14
153	158	26
154	158	15
154	159	11
155	159	33
156	159	20
157	160	40
158	160	43
159	161	32
160	161	27
161	162	25
162	162	28
163	162	31
163	163	66
164	163	28
165	163	9
254	163	3091
165	164	23
166	164	21
167	164	34
167	165	14
168	165	28
169	165	24
253	165	2524
170	166	32
171	166	31
172	167	41
173	167	39
173	168	18
174	168	31
175	168	29
176	169	55
177	169	34
178	170	22
179	170	28
17	184	41
18	184	23
226	184	32
16	185	46
17	185	65
225	185	40
14	186	23
15	186	41
224	186	33
13	187	18
14	187	31
223	187	32
224	187	22
222	188	42
223	188	11
221	189	27
222	189	9
220	190	36
221	190	21
219	191	49
75	237	64
75	238	46
76	238	43
228	238	10
70	244	12
68	245	2
69	245	50
67	246	36
68	246	40
69	246	53
70	246	63
71	246	31
