32	29	13
33	29	68
34	29	40
35	29	20
33	30	60
33	31	61
34	31	12
34	32	70
35	32	47
6	38	36
6	39	58
6	40	36
6	41	37
7	41	38
7	42	40
7	43	41
7	44	31
6	45	44
7	45	23
6	46	40
4	47	23
5	47	36
4	48	36
4	49	31
243	62	348
24	84	21
25	84	18
24	85	37
23	86	4
24	86	29
26	86	42
23	87	8
24	87	25
25	87	34
26	87	8
24	88	47
25	88	48
255	88	740
24	89	41
251	89	504
92	91	93
91	92	37
92	92	94
91	93	48
92	93	29
108	95	5
109	95	38
110	95	13
110	96	34
111	96	38
111	97	9
186	100	7
187	100	16
185	101	21
186	101	68
187	101	23
255	124	153
255	144	7
250	151	226
249	154	10
232	156	21
32	159	34
31	160	7
32	160	86
33	160	65
32	161	61
33	161	68
250	161	1027
253	165	166
32	182	42
182	197	26
190	217	66
107	246	20
107	247	62
