153	28	30
154	28	32
155	28	33
156	28	33
157	28	31
158	28	25
159	28	14
159	29	19
160	29	32
161	29	26
162	29	34
163	29	36
164	29	33
165	29	20
166	30	15
167	30	26
168	30	37
169	30	25
170	30	37
171	30	27
172	30	33
172	31	10
173	31	30
174	31	23
175	31	35
176	31	32
177	31	33
178	31	44
254	70	2821
178	76	34
178	77	22
179	77	28
179	78	26
180	78	41
180	79	31
181	79	80
181	80	41
182	80	27
182	81	19
183	81	32
254	83	39
28	86	21
29	86	16
30	86	14
28	87	24
29	87	31
30	87	34
31	87	38
32	87	36
33	87	15
251	89	168
20	114	30
20	115	30
20	116	37
20	117	56
21	117	35
21	118	45
21	119	36
21	120	29
21	121	32
21	122	13
203	141	36
203	142	41
204	142	11
204	143	90
254	152	78
232	156	46
251	162	208
253	165	872
