13	34	59
14	34	19
13	35	58
14	35	19
91	53	38
236	53	51
92	54	37
236	54	17
237	54	53
92	55	35
92	56	37
92	57	18
93	57	8
93	58	38
93	59	31
93	60	28
243	62	334
227	65	28
239	78	34
96	80	14
96	81	67
255	88	521
96	107	22
180	142	34
255	144	782
252	149	16
250	151	285
254	152	2011
127	154	26
128	155	27
128	156	33
232	156	71
128	157	35
129	157	7
129	158	33
129	159	35
129	160	25
129	161	26
250	161	51
128	162	13
129	162	29
128	163	54
254	163	19
127	164	8
128	164	57
253	165	45
173	212	43
173	213	41
217	243	38
216	244	13
217	244	42
216	245	45
217	245	21
216	246	34
