184	42	28
183	43	30
184	43	24
183	44	54
183	45	110
183	46	74
183	47	38
182	48	41
182	49	44
182	50	185
182	51	47
181	52	10
182	52	42
181	53	39
0	79	21
0	80	39
1	80	49
2	80	16
2	81	38
3	81	48
4	82	58
5	82	62
6	83	32
7	132	32
172	141	53
173	141	133
174	141	38
171	142	30
172	142	765
173	142	5144
174	142	150
172	143	61
173	143	144
174	143	45
158	178	47
159	178	57
160	178	44
159	179	40
160	179	52
248	192	38
247	195	3019
53	203	42
54	203	69
53	204	105
203	215	19
203	216	126
203	217	172
203	218	211
203	219	122
203	220	111
203	221	132
203	222	172
90	223	60
203	223	146
89	245	67
89	246	153
