243	0	2
244	0	239
245	0	343
246	0	57
242	1	60
243	1	348
244	1	294
245	1	3
241	2	235
242	2	317
243	2	67
239	3	37
240	3	314
241	3	227
242	3	3
238	4	156
239	4	408
240	4	71
236	5	2
237	5	328
238	5	282
239	5	2
235	6	76
236	6	381
237	6	108
234	7	244
235	7	375
236	7	4
232	8	6
233	8	399
234	8	226
232	9	48
233	9	77
174	33	52
175	33	103
176	33	106
175	34	147
176	34	37
209	58	19
253	81	23
21	102	20
21	103	67
21	104	62
21	105	47
22	105	27
22	106	59
22	107	74
22	108	44
161	177	71
162	177	88
248	192	96
247	195	3735
148	223	98
149	223	56
148	224	153
149	224	4
