192	12	46
191	13	44
189	14	31
190	14	37
191	14	25
188	15	101
189	15	58
188	16	74
27	25	100
214	36	59
214	37	86
63	41	35
66	41	15
67	41	89
64	42	89
65	42	58
66	42	68
67	42	101
64	43	37
67	43	149
53	53	36
54	53	82
55	53	155
56	53	40
48	54	86
50	54	40
51	54	48
52	54	38
53	54	21
91	54	125
92	54	103
93	54	29
47	55	77
48	55	138
49	55	79
91	55	43
92	55	53
46	56	30
117	77	25
118	77	57
117	78	75
116	79	58
115	80	19
116	80	38
132	90	85
133	91	93
133	92	51
133	93	18
134	93	43
246	93	67
247	93	81
134	94	51
22	120	73
22	121	96
170	122	44
171	122	56
172	122	54
173	122	22
173	123	41
174	123	49
175	123	64
176	123	41
176	124	28
177	124	45
157	135	25
158	135	24
157	136	36
158	136	32
140	192	89
141	192	213
248	192	73
141	193	16
247	195	4310
