237	50	10
238	50	101
5	119	27
98	125	32
226	131	18
164	166	84
165	166	43
165	167	92
248	192	100
247	195	4079
179	214	56
180	214	53
181	214	15
181	215	31
182	215	91
183	215	41
183	216	77
184	216	53
185	217	75
186	217	21
186	218	35
187	218	37
188	219	89
189	219	17
189	220	77
190	220	41
191	221	30
122	238	71
123	238	75
124	238	11
122	239	19
123	239	47
124	239	25
125	239	50
126	239	48
127	239	19
127	240	14
128	240	49
129	241	51
130	241	38
130	242	14
131	242	38
132	243	57
133	243	13
133	244	32
134	244	27
135	245	71
136	246	109
137	246	66
137	247	43
138	247	45
139	248	68
140	248	47
140	249	56
141	249	22
141	250	29
142	250	26
142	251	77
143	251	21
143	252	55
143	253	21
144	253	55
144	254	45
145	255	38
